Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
CARNIVORA	URSIDAE	Melursus	Melursus_ursinus	VU	decreasing	1	1	0.85566516	0.632281109	1111	827	0.343409915	0.295211095	0.353298632	0.302545044	99999.99	11.51292536	12
RODENTIA	SCIURIDAE	Menetes	Menetes_berdmorei	LC	stable	0	0	0.754513309	0.767012248	648	759	-0.146245059	-0.158111081	-0.016295619	-0.016429852	195	5.272999559	5
RODENTIA	MURIDAE	Meriones	Meriones_crassus	LC	unknown	0	NA	0.452179895	0.871285661	34	161	-0.788819876	-1.55504384	-0.481019928	-0.655889794	69.94	4.247637732	4
RODENTIA	MURIDAE	Meriones	Meriones_hurrianae	LC	unknown	0	NA	0.963401173	0.732677766	230	106	1.169811321	0.774640215	0.314904338	0.273763916	71.02	4.262961528	4
RODENTIA	MURIDAE	Meriones	Meriones_libycus	LC	stable	0	0	0.633904003	0.882657099	43	82	-0.475609756	-0.645519132	-0.281823027	-0.33103926	91.33	4.514479321	5
RODENTIA	MURIDAE	Meriones	Meriones_persicus	LC	unknown	0	NA	0.531178781	0.8968364	26	106	-0.754716981	-1.405342556	-0.407719422	-0.523774807	107.52	4.677676877	5
EULIPOTYPHLA	ERINACEIDAE	Mesechinus	Mesechinus_hughi	LC	decreasing	0	1	0.910242015	0.821244582	25	11	1.272727273	0.820980552	0.108368974	0.102889542	229.57	5.436207994	5
RODENTIA	MURIDAE	Micromys	Micromys_minutus	LC	stable	0	0	0.90623666	0.889572342	901	898	0.003340757	0.003335189	0.018732954	0.018559653	6.99	1.944480556	2
RODENTIA	CRICETIDAE	Microtus	Microtus_clarkei	LC	stable	0	0	0.701963506	0.755553137	129	129	0	0	-0.07092768	-0.073568696	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Microtus	Microtus_fortis	LC	unknown	0	NA	0.758633819	0.699265093	315	206	0.529126214	0.42469647	0.084901601	0.081489292	63	4.143134726	4
RODENTIA	CRICETIDAE	Microtus	Microtus_kikuchii	NT	unknown	0	NA	0.282487008	0.789561627	11	251	-0.956175299	-3.127557666	-0.642222978	-1.027845331	46.3	3.835141961	4
RODENTIA	MURIDAE	Millardia	Millardia_gleadowi	LC	unknown	0	NA	0.937265691	0.752255024	131	64	1.046875	0.71631424	0.245941417	0.219891403	30.8	3.42751469	3
RODENTIA	MURIDAE	Millardia	Millardia_kathleenae	LC	stable	0	0	0.775374197	0.583227515	18	4	3.5	1.504077397	0.329454074	0.284768387	93	4.532599493	5
RODENTIA	MURIDAE	Millardia	Millardia_meltada	LC	stable	0	0	0.886184192	0.658568085	955	684	0.39619883	0.333753423	0.345622742	0.296856911	67.17	4.207226719	4
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_australis	LC	stable	0	0	0.94659984	0.716847442	561	228	1.460526316	0.900375277	0.320503896	0.278013403	7.4	2.00148	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_fuliginosus	LC	stable	0	0	0.787724457	0.789260521	3149	3439	-0.084326839	-0.088095789	-0.001946207	-0.001948103	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_magnater	LC	unknown	0	NA	0.700175554	0.742817014	1445	1637	-0.117287721	-0.124755977	-0.057405066	-0.059118639	14.14	2.64900766	3
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_medius	LC	unknown	0	NA	0.492040793	0.329452338	702	304	1.309210526	0.836905703	0.493511308	0.40112993	11.4	2.433613355	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_paululus	DD	unknown	NA	NA	0.746409682	0.854141645	29	55	-0.472727273	-0.640037355	-0.12612892	-0.13482242	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_pusillus	LC	unknown	0	NA	0.538171932	0.584889276	1004	1236	-0.187702265	-0.207888338	-0.079873825	-0.083244472	8.95	2.191653532	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_shortridgei	DD	unknown	NA	NA	0.744866906	0.811240851	58	33	0.757575758	0.563935449	-0.081817804	-0.085359437	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_tristis	LC	unknown	0	NA	0.919855782	0.609619565	178	21	7.476190476	2.137261113	0.508901346	0.411381801	15.17	2.719319793	3
EULIPOTYPHLA	TALPIDAE	Mogera	Mogera_insularis	LC	unknown	0	NA	0.869394529	0.531815354	524	304	0.723684211	0.544463983	0.634767637	0.491500676	71.04149165	4.263264096	4
CETARTIODACTYLA	TRAGULIDAE	Moschiola	Moschiola_indica	LC	unknown	0	NA	0.914996791	0.607499395	789	446	0.769058296	0.570447369	0.506169056	0.409569378	3000	8.006367568	8
CETARTIODACTYLA	TRAGULIDAE	Moschiola	Moschiola_kathygre	LC	unknown	0	NA	0.547005823	0.870144222	7	49	-0.857142857	-1.945910149	-0.371361886	-0.464199523	3065.475	8.027957812	8
CETARTIODACTYLA	TRAGULIDAE	Moschiola	Moschiola_meminna	LC	unknown	0	NA	0.962111375	0.824504411	25	18	0.388888889	0.328504067	0.166896577	0.154347726	3130.95	8.049091752	8
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_anhuiensis	EN	decreasing	1	1	0.676683402	0.933400036	17	45	-0.622222222	-0.973449146	-0.275033881	-0.321630357	7500	8.9226583	9
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_berezovskii	EN	decreasing	1	1	0.817025815	0.846810034	440	528	-0.166666667	-0.182321557	-0.035172255	-0.035805697	12477.41	9.431675088	9
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_chrysogaster	EN	decreasing	1	1	0.851935482	0.879441877	27	33	-0.181818182	-0.200670695	-0.031277104	-0.031776677	13697.9	9.524997815	10
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_fuscus	EN	decreasing	1	1	0.757956006	0.849406418	46	76	-0.394736842	-0.502091944	-0.107663905	-0.113912429	13697.9	9.524997815	10
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_leucogaster	EN	decreasing	1	1	0.95005174	0.899304163	63	55	0.145454545	0.135801541	0.056429826	0.054895135	14500	9.581903928	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_atherodes	NT	decreasing	0	1	0.95069561	0.495505995	248	20	11.4	2.517696473	0.918635938	0.651614485	18939.1	9.848983847	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_crinifrons	VU	decreasing	1	1	0.926187132	0.533669595	65	4	15.25	2.788092909	0.735506651	0.551299388	18590.01	9.830379619	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_feae	DD	unknown	NA	NA	0.462804362	0.348672793	413	386	0.069948187	0.067610223	0.327331446	0.283170495	21999.99	9.998797278	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_gongshanensis	DD	decreasing	NA	1	0.888828314	0.847964355	53	45	0.177777778	0.163629424	0.048190657	0.047065494	18590.01	9.830379619	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_montanus	DD	unknown	NA	NA	0.661664326	0.472476664	103	38	1.710526316	0.997142829	0.400416943	0.336770008	18368.41	9.81838762	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_muntjak	LC	decreasing	0	1	0.973045531	0.745074863	536	78	5.871794872	1.927425334	0.30597015	0.266946175	17611.59	9.776312487	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_putaoensis	DD	decreasing	NA	1	0.785112732	0.810910608	99	121	-0.181818182	-0.200670695	-0.031813465	-0.032330509	12000	9.392661929	9
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_reevesi	LC	decreasing	0	1	0.967189914	0.828691686	626	454	0.378854626	0.321253173	0.167128777	0.154546696	13499.94	9.51044052	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_rooseveltorum	DD	decreasing	NA	1	0.66113373	0.564718689	404	324	0.24691358	0.220671362	0.170731095	0.157628422	10762.64	9.283836157	9
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_truongsonensis	DD	decreasing	NA	1	0.676221111	0.624681182	299	251	0.19123506	0.174990634	0.082505974	0.079278699	15000	9.61580548	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_vaginalis	LC	decreasing	0	1	0.849252151	0.841742543	2097	2202	-0.047683924	-0.048858286	0.008921502	0.008881941	18368.41	9.81838762	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_vuquangensis	CR	decreasing	1	1	0.509383696	0.568527821	232	293	-0.208191126	-0.233435237	-0.10403031	-0.109848694	36690.82	10.51028187	11
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_aenea	VU	decreasing	1	1	0.81099131	0.552605378	72	32	1.25	0.810930216	0.467577665	0.383613195	7.5	2.014903021	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_aurata	LC	unknown	0	NA	0.610399298	0.658874083	473	523	-0.095602294	-0.100486076	-0.073572154	-0.076419114	6.544285714	1.878592259	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_cyclotis	LC	unknown	0	NA	0.617874321	0.675725696	1283	1603	-0.199625702	-0.222675788	-0.085613697	-0.089502146	9.35	2.235376343	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_huttoni	LC	unknown	0	NA	0.720120093	0.728106985	215	224	-0.040178571	-0.041008024	-0.010969394	-0.011030001	7.56	2.02287119	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_leucogaster	LC	unknown	0	NA	0.533659848	0.625955284	725	1036	-0.30019305	-0.356950768	-0.147447331	-0.15952029	7.54	2.020222182	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_puta	NT	unknown	0	NA	0.954868547	0.532986273	18	3	5	1.791759469	0.791544353	0.583078015	6.544285714	1.878592259	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_rozendaali	VU	decreasing	1	1	0.731156698	0.689673156	25	18	0.388888889	0.328504067	0.060149567	0.058409999	6.544285714	1.878592259	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_suilla	LC	unknown	0	NA	0.925061777	0.704670281	543	125	3.344	1.468795583	0.312758324	0.272130514	4	1.386294361	1
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_tubinaris	LC	unknown	0	NA	0.619449405	0.761333237	598	847	-0.293978749	-0.348109941	-0.186362324	-0.206240128	5.45	1.695615609	2
RODENTIA	MURIDAE	Mus	Mus_booduga	LC	stable	0	0	0.870860478	0.616771904	1247	879	0.418657565	0.349711048	0.411965221	0.344982508	13.78	2.623218266	3
RODENTIA	MURIDAE	Mus	Mus_caroli	LC	stable	0	0	0.466754702	0.527009696	1432	2216	-0.353790614	-0.4366317	-0.114333748	-0.12141509	14.26	2.657458415	3
RODENTIA	MURIDAE	Mus	Mus_cervicolor	LC	stable	0	0	0.50881689	0.544127572	526	708	-0.257062147	-0.297142881	-0.064894124	-0.06709552	17.7	2.87356464	3
RODENTIA	MURIDAE	Mus	Mus_cookii	LC	stable	0	0	0.706801331	0.828522614	483	660	-0.268181818	-0.312223181	-0.146913652	-0.158894508	20.467	3.018813833	3
RODENTIA	MURIDAE	Mus	Mus_crociduroides	DD	unknown	NA	NA	0.421208456	0.772096972	7	367	-0.980926431	-3.959451699	-0.454461718	-0.605982299	21.29531976	3.058487319	3
RODENTIA	MURIDAE	Mus	Mus_famulus	EN	decreasing	1	1	0.667375818	0.869504443	6	21	-0.714285714	-1.252762968	-0.232464166	-0.264570111	22.88	3.130263167	3
RODENTIA	MURIDAE	Mus	Mus_mayori	VU	unknown	1	NA	0.459750028	0.76132428	14	245	-0.942857143	-2.862200881	-0.396118001	-0.504376466	39.75	3.682609841	4
RODENTIA	MURIDAE	Mus	Mus_musculus	LC	stable	0	0	0.831973559	0.781681471	3313	3306	0.002117362	0.002115124	0.064338339	0.062353328	19.3	2.960105096	3
RODENTIA	MURIDAE	Mus	Mus_pahari	LC	stable	0	0	0.582234552	0.739274171	946	1369	-0.30898466	-0.369593256	-0.212424058	-0.238795478	25.733	3.247774215	3
RODENTIA	MURIDAE	Mus	Mus_phillipsi	LC	stable	0	0	0.793352264	0.546184553	379	205	0.848780488	0.614526226	0.452535156	0.373310413	12.3	2.509599262	3
RODENTIA	MURIDAE	Mus	Mus_platythrix	LC	stable	0	0	0.826523876	0.555959265	434	267	0.625468165	0.485795876	0.486662652	0.396533777	29.08	3.370050653	3
RODENTIA	MURIDAE	Mus	Mus_saxicola	LC	stable	0	0	0.754902507	0.633331756	798	646	0.235294118	0.211309094	0.191954296	0.175594226	21.4	3.063390922	3
RODENTIA	MURIDAE	Mus	Mus_shortridgei	LC	stable	0	0	0.652358757	0.776571888	335	500	-0.33	-0.400477567	-0.15995059	-0.174294567	34.6	3.543853682	4
RODENTIA	MURIDAE	Mus	Mus_terricolor	LC	stable	0	0	0.91253733	0.697152814	1053	790	0.332911392	0.287365567	0.308948786	0.269224362	9	2.197224577	2
CARNIVORA	MUSTELIDAE	Mustela	Mustela_altaica	NT	decreasing	0	1	0.720639628	0.825917242	116	196	-0.408163265	-0.524524468	-0.12746751	-0.136355388	180.24	5.194289296	5
CARNIVORA	MUSTELIDAE	Mustela	Mustela_erminea	LC	stable	0	0	0.664003166	0.622445388	39	23	0.695652174	0.52806743	0.066765341	0.064631024	284.5	5.650733254	6
CARNIVORA	MUSTELIDAE	Mustela	Mustela_kathiah	LC	stable	0	0	0.800188888	0.833757221	1057	1229	-0.13995118	-0.150766124	-0.04026152	-0.041094449	263.74	5.574963769	6
CARNIVORA	MUSTELIDAE	Mustela	Mustela_lutreolina	LC	stable	0	0	0.846250449	0.789973797	71	45	0.577777778	0.456017387	0.071238632	0.068815579	466.25	6.144721971	6
CARNIVORA	MUSTELIDAE	Mustela	Mustela_nivalis	LC	stable	0	0	0.892284429	0.708008228	8	2	3	1.386294361	0.260274096	0.231329234	78.45	4.362461479	4
CARNIVORA	MUSTELIDAE	Mustela	Mustela_nudipes	LC	decreasing	0	1	0.931180511	0.680826219	504	95	4.305263158	1.668699376	0.367721285	0.313146059	569.42	6.344618299	6
CARNIVORA	MUSTELIDAE	Mustela	Mustela_sibirica	LC	stable	0	0	0.860594263	0.866437931	747	892	-0.162556054	-0.177400947	-0.006744474	-0.006767321	530.85	6.274479495	6
CARNIVORA	MUSTELIDAE	Mustela	Mustela_strigidorsa	LC	stable	0	0	0.506163971	0.637918407	848	1179	-0.280746395	-0.329541265	-0.206538069	-0.231349717	1500	7.313220387	7
CARNIVORA	MEPHITIDAE	Mydaus	Mydaus_javanensis	LC	stable	0	0	0.907868156	0.575297092	449	36	11.47222222	2.523503949	0.578085771	0.456212575	2500	7.824046011	8
CARNIVORA	MEPHITIDAE	Mydaus	Mydaus_marchei	LC	stable	0	0	0.509409704	0.840293633	17	49	-0.653061224	-1.058606954	-0.393771792	-0.500498782	2500	7.824046011	8
RODENTIA	CRICETIDAE	Myodes	Myodes_shanseius	LC	unknown	0	NA	0.56000917	0.946023765	5	47	-0.893617021	-2.240709689	-0.408039004	-0.524314532	46.25861204	3.834247653	4
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_adversus	LC	unknown	0	NA	0.798903143	0.608184371	151	75	1.013333333	0.699791723	0.313587099	0.272761639	10.41	2.342766883	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_altarium	LC	unknown	0	NA	0.876514634	0.80003505	651	611	0.065466448	0.063412683	0.095595292	0.091297862	11	2.397895273	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_annectans	LC	unknown	0	NA	0.507114118	0.68140013	429	678	-0.367256637	-0.457690369	-0.255776312	-0.295413634	9.75	2.277267285	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_ater	LC	stable	0	0	0.541078642	0.506199105	1183	1217	-0.027937551	-0.028335229	0.068904777	0.066634551	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_blythii	LC	decreasing	0	1	0.827772766	0.774269345	130	98	0.326530612	0.282566972	0.069101819	0.066818875	23.82	3.170525564	3
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_chinensis	LC	unknown	0	NA	0.776462016	0.808208104	840	1013	-0.170779862	-0.187269612	-0.039279596	-0.040071855	41.99	3.737431495	4
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_csorbai	DD	unknown	NA	NA	0.872320927	0.88012976	36	37	-0.027027027	-0.027398974	-0.008872365	-0.008911959	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_daubentonii	LC	increasing	0	0	0.884698965	0.705883775	154	47	2.276595745	1.186805001	0.253321008	0.225796835	7.63	2.032087845	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_fimbriatus	LC	unknown	0	NA	0.706384032	0.772103171	258	353	-0.269121813	-0.313508472	-0.085117043	-0.088959138	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_formosus	LC	unknown	0	NA	0.63396789	0.636599769	1147	1274	-0.099686028	-0.105011719	-0.004134276	-0.004142846	7.07	1.95586048	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_frater	DD	unknown	NA	NA	0.892259547	0.386659479	270	21	11.85714286	2.553899521	1.307610686	0.836212654	7.54	2.020222182	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_gomantongensis	LC	unknown	0	NA	0.878623539	0.481693885	248	42	4.904761905	1.775759128	0.824028843	0.601047704	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_hasseltii	LC	unknown	0	NA	0.668780367	0.563721313	983	877	0.120866591	0.114102128	0.186367007	0.170895702	8.7	2.163323026	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_hermani	DD	unknown	NA	NA	0.65308495	0.66784828	30	39	-0.230769231	-0.262364264	-0.022105815	-0.02235381	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_horsfieldii	LC	stable	0	0	0.720633704	0.681707175	1697	1573	0.078830261	0.075877362	0.057101539	0.055530766	6.05	1.800058272	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_laniger	LC	unknown	0	NA	0.674376732	0.694100014	874	817	0.069767442	0.067441281	-0.028415619	-0.028827158	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_longipes	DD	unknown	NA	NA	0.718766878	0.85012805	183	314	-0.417197452	-0.539906833	-0.154519277	-0.167849911	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_macrotarsus	NT	decreasing	0	1	0.924660155	0.586331732	180	23	6.826086957	2.057462635	0.577025606	0.455540545	12.64	2.536866389	3
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_montivagus	LC	unknown	0	NA	0.407397549	0.578949207	979	1695	-0.422418879	-0.548906377	-0.29631556	-0.351425262	8.3	2.116255515	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_muricola	LC	stable	0	0	0.758644209	0.79959126	1826	1963	-0.069791136	-0.072346133	-0.051209978	-0.052567768	4.8	1.568615918	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_nipalensis	LC	unknown	0	NA	0.928636768	0.854472765	131	100	0.31	0.270027137	0.086795046	0.083233041	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_pequinius	LC	unknown	0	NA	0.470352293	0.838609282	56	167	-0.664670659	-1.092642122	-0.439128206	-0.57826293	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_pilosus	NT	decreasing	0	1	0.878157746	0.457149533	461	161	1.863354037	1.051993678	0.920942019	0.652815701	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_ridleyi	NT	decreasing	0	1	0.959320946	0.538904071	308	36	7.555555556	2.146580845	0.780133049	0.576688108	4.06	1.401182974	1
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_rosseti	LC	unknown	0	NA	0.83053905	0.386354256	201	43	3.674418605	1.542104792	1.149682673	0.765320237	3.29	1.190887565	1
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_rufopictus	DD	unknown	NA	NA	0.865283403	0.618334077	94	18	4.222222222	1.652923024	0.399378482	0.336028197	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_sicarius	VU	unknown	1	NA	0.941081254	0.858055892	39	30	0.3	0.262364264	0.096759853	0.092360245	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_siligorensis	LC	unknown	0	NA	0.431379718	0.596195163	1200	2101	-0.428843408	-0.560091865	-0.276445457	-0.323579349	2.93	1.075002423	1
CETARTIODACTYLA	BOVIDAE	Naemorhedus	Naemorhedus_baileyi	VU	decreasing	1	1	0.949856133	0.845260381	10	5	1	0.693147181	0.123743824	0.116665811	28863.45	10.27033137	10
CETARTIODACTYLA	BOVIDAE	Naemorhedus	Naemorhedus_goral	NT	decreasing	0	1	0.884343475	0.866092169	85	84	0.011904762	0.011834458	0.021073168	0.0208542	28796.51	10.26800948	10
CETARTIODACTYLA	BOVIDAE	Naemorhedus	Naemorhedus_griseus	VU	decreasing	1	1	0.683161835	0.772754282	949	1240	-0.234677419	-0.26745786	-0.115939114	-0.123229344	32000	10.37349118	10
RODENTIA	SCIURIDAE	Nannosciurus	Nannosciurus_melanotis	LC	decreasing	0	1	0.487818099	0.300201251	683	276	1.474637681	0.906093994	0.624970239	0.485489501	50	3.912023005	4
PRIMATES	CERCOPITHECIDAE	Nasalis	Nasalis_larvatus	EN	decreasing	1	1	0.571886996	0.291476749	283	168	0.68452381	0.521482918	0.962032982	0.673981172	12265.65	9.414557952	9
EULIPOTYPHLA	SORICIDAE	Nectogale	Nectogale_elegans	LC	unknown	0	NA	0.628375835	0.823214357	83	182	-0.543956044	-0.785166079	-0.23668018	-0.270078174	38.82	3.658935578	4
RODENTIA	CRICETIDAE	Neodon	Neodon_irene	LC	unknown	0	NA	0.757226374	0.893332486	16	37	-0.567567568	-0.83832919	-0.152357732	-0.165296586	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Neodon	Neodon_sikimensis	LC	unknown	0	NA	0.935514717	0.887823881	42	36	0.166666667	0.15415068	0.05371655	0.052323486	45.25900624	3.812401683	4
CARNIVORA	FELIDAE	Neofelis	Neofelis_diardi	VU	NA	1	NA	0.829524096	0.510074364	476	164	1.902439024	1.065551426	0.626280704	0.486295631	22500	10.02127059	10
CARNIVORA	FELIDAE	Neofelis	Neofelis_nebulosa	VU	decreasing	1	1	0.498793539	0.619462351	1404	2248	-0.37544484	-0.470715626	-0.194796039	-0.216659665	14945.05	9.61213542	10
EULIPOTYPHLA	ERINACEIDAE	Neohylomys	Neohylomys_hainanensis	EN	decreasing	1	1	0.352537435	0.842447574	6	48	-0.875	-2.079441542	-0.581531901	-0.87115462	52.21	3.955274047	4
EULIPOTYPHLA	ERINACEIDAE	Neotetracus	Neotetracus_sinensis	LC	unknown	0	NA	0.65805871	0.741141297	275	402	-0.315920398	-0.379680991	-0.112100873	-0.118897139	49.99	3.911822985	4
RODENTIA	MURIDAE	Nesokia	Nesokia_indica	LC	unknown	0	NA	0.793603953	0.758661452	482	495	-0.026262626	-0.026613649	0.046058095	0.045028905	178.08	5.182232888	5
LAGOMORPHA	LEPORIDAE	Nesolagus	Nesolagus_netscheri	VU	unknown	1	NA	0.601715112	0.846507566	25	71	-0.647887324	-1.043804052	-0.289179286	-0.341335041	1511.67	7.320970279	7
LAGOMORPHA	LEPORIDAE	Nesolagus	Nesolagus_timminsi	DD	decreasing	NA	1	0.742491837	0.502584741	92	45	1.044444444	0.715126087	0.477346556	0.390247611	1511.67	7.320970279	7
CETARTIODACTYLA	BOVIDAE	Nilgiritragus	Nilgiritragus_hylocrius	EN	decreasing	1	1	0.904166745	0.886884641	15	12	0.25	0.223143551	0.019486304	0.019298877	75000	11.22524339	11
RODENTIA	MURIDAE	Niviventer	Niviventer_andersoni	LC	unknown	0	NA	0.758453179	0.870773614	42	60	-0.3	-0.356674944	-0.12898925	-0.13810096	147	4.990432587	5
RODENTIA	MURIDAE	Niviventer	Niviventer_brahma	LC	stable	0	0	0.883049362	0.844080704	12	12	0	0	0.046166981	0.04513299	97.3	4.577798989	5
RODENTIA	MURIDAE	Niviventer	Niviventer_cameroni	VU	decreasing	1	1	0.697604177	0.712295252	17	22	-0.227272727	-0.257829109	-0.02062498	-0.020840646	89	4.48863637	4
RODENTIA	MURIDAE	Niviventer	Niviventer_confucianus	LC	stable	0	0	0.886669505	0.876513425	749	810	-0.075308642	-0.078295264	0.011586908	0.011520294	65	4.17438727	4
RODENTIA	MURIDAE	Niviventer	Niviventer_coninga	LC	unknown	0	NA	0.957771007	0.503678804	17	2	7.5	2.140066163	0.901551147	0.642669946	80.65	4.390118805	4
RODENTIA	MURIDAE	Niviventer	Niviventer_cremoriventer	VU	decreasing	1	1	0.736150193	0.532003033	507	257	0.972762646	0.679434919	0.383733077	0.324784975	71.54	4.270256734	4
RODENTIA	MURIDAE	Niviventer	Niviventer_culturatus	NT	decreasing	0	1	0.509657117	0.889133307	6	15	-0.6	-0.916290732	-0.426793358	-0.556508995	81.17	4.396545721	4
RODENTIA	MURIDAE	Niviventer	Niviventer_eha	LC	stable	0	0	0.714593849	0.849421475	190	300	-0.366666667	-0.456758402	-0.15872877	-0.172841162	53.6	3.981549068	4
RODENTIA	MURIDAE	Niviventer	Niviventer_excelsior	LC	unknown	0	NA	0.820590702	0.88729773	21	29	-0.275862069	-0.322773392	-0.075179983	-0.078156136	102	4.624972813	5
RODENTIA	MURIDAE	Niviventer	Niviventer_fraternus	LC	unknown	0	NA	0.830565374	0.536092139	81	18	3.5	1.504077397	0.549295939	0.437800595	89	4.48863637	4
RODENTIA	MURIDAE	Niviventer	Niviventer_fulvescens	LC	decreasing	0	1	0.605013985	0.749027914	1741	2640	-0.340530303	-0.416319256	-0.192267773	-0.213524677	81.79	4.404154987	4
RODENTIA	MURIDAE	Niviventer	Niviventer_hinpoon	EN	unknown	1	NA	0.566017019	0.943722933	4	128	-0.96875	-3.465735903	-0.400229666	-0.511208473	87.21125	4.468333336	4
RODENTIA	MURIDAE	Niviventer	Niviventer_langbianis	LC	decreasing	0	1	0.632534355	0.693934315	729	921	-0.208469055	-0.233786304	-0.088480939	-0.092642774	69.8	4.24563401	4
RODENTIA	MURIDAE	Niviventer	Niviventer_lepturus	LC	stable	0	0	0.348230086	0.855786101	12	107	-0.887850467	-2.187922185	-0.593087472	-0.899157036	84.8	4.440295543	4
RODENTIA	MURIDAE	Niviventer	Niviventer_niviventer	LC	unknown	0	NA	0.828708623	0.826411625	184	204	-0.098039216	-0.103184236	0.002779484	0.002775629	100	4.605170186	5
RODENTIA	MURIDAE	Niviventer	Niviventer_rapit	LC	unknown	0	NA	0.907467907	0.599763883	143	22	5.5	1.871802177	0.513041938	0.414122153	79.73	4.378645927	4
RODENTIA	MURIDAE	Niviventer	Niviventer_tenaster	LC	unknown	0	NA	0.587137521	0.566134498	681	708	-0.038135593	-0.038881788	0.037098998	0.036427391	103	4.634728988	5
