Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
EULIPOTYPHLA	ERINACEIDAE	Mesechinus	Mesechinus_hughi	LC	decreasing	0	1	0.63808041	0.598070987	339	158	1.14556962	0.763405074	0.066897449	0.064754856	229.57	5.436207994	5
RODENTIA	CRICETIDAE	Mesocricetus	Mesocricetus_auratus	VU	decreasing	1	1	0.656295556	0.977423212	1	2	-0.5	-0.693147181	-0.328545151	-0.398308504	98.6	4.591071262	5
RODENTIA	CRICETIDAE	Mesocricetus	Mesocricetus_brandti	NT	decreasing	0	1	0.936256071	0.658543883	513	164	2.12804878	1.140409417	0.421706428	0.35185786	198	5.288267031	5
RODENTIA	CRICETIDAE	Mesocricetus	Mesocricetus_newtoni	NT	decreasing	0	1	0.655783368	0.667745792	45	56	-0.196428571	-0.218689201	-0.017914638	-0.018077048	97.5	4.579852378	5
RODENTIA	CRICETIDAE	Mesocricetus	Mesocricetus_raddei	LC	stable	0	0	0.913369248	0.415202	184	27	5.814814815	1.919098892	1.199819001	0.788375085	47.33071483	3.857159447	4
RODENTIA	MURIDAE	Micromys	Micromys_minutus	LC	stable	0	0	0.854114478	0.287134278	10132	1246	7.131621188	2.095760312	1.97461691	1.090115261	6.99	1.944480556	2
RODENTIA	CRICETIDAE	Microtus	Microtus_agrestis	LC	stable	0	0	0.87371006	0.344465981	8046	1771	3.543195935	1.513630715	1.536419002	0.930753245	35.87	3.579901292	4
RODENTIA	CRICETIDAE	Microtus	Microtus_anatolicus	DD	unknown	NA	NA	0.939954901	0.940784766	7	3	1.333333333	0.84729786	-0.000882099	-0.000882488	39.18488604	3.668291112	4
RODENTIA	CRICETIDAE	Microtus	Microtus_arvalis	LC	stable	0	0	0.848401517	0.254362682	5924	1362	3.34948605	1.470057689	2.335400897	1.204592881	26.9	3.292126287	3
RODENTIA	CRICETIDAE	Microtus	Microtus_brachycercus	LC	stable	0	0	0.230588688	0.186085717	193	9	20.44444444	3.065465612	0.239153075	0.214428142	20	2.995732274	3
RODENTIA	CRICETIDAE	Microtus	Microtus_cabrerae	NT	decreasing	0	1	0.285228863	0.284275881	604	61	8.901639344	2.292700334	0.003352313	0.003346707	52.5	3.96081317	4
RODENTIA	CRICETIDAE	Microtus	Microtus_clarkei	LC	stable	0	0	0.876418846	0.790995248	71	36	0.972222222	0.679160939	0.107995084	0.102552152	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Microtus	Microtus_daghestanicus	LC	unknown	0	NA	0.918633993	0.665875844	218	74	1.945945946	1.08042997	0.379587503	0.321784544	12.99	2.564179831	3
RODENTIA	CRICETIDAE	Microtus	Microtus_dogramacii	LC	unknown	0	NA	0.808747256	0.969102891	5	5	0	0	-0.165468122	-0.180884336	39.18488604	3.668291112	4
RODENTIA	CRICETIDAE	Microtus	Microtus_duodecimcostatus	LC	stable	0	0	0.96566934	0.653469386	300	30	9	2.302585093	0.477757582	0.390525792	22.71	3.122805356	3
RODENTIA	CRICETIDAE	Microtus	Microtus_evoronensis	DD	unknown	NA	NA	0.501311826	0.871866681	7	212	-0.966981132	-3.410676126	-0.425013208	-0.553408208	39.18488604	3.668291112	4
RODENTIA	CRICETIDAE	Microtus	Microtus_felteni	DD	unknown	NA	NA	0.674748053	0.789886832	54	108	-0.5	-0.693147181	-0.145766171	-0.157550319	39.18488604	3.668291112	4
RODENTIA	CRICETIDAE	Microtus	Microtus_fortis	LC	unknown	0	NA	0.848539478	0.413782537	2274	464	3.900862069	1.589411122	1.050689438	0.718176048	63	4.143134726	4
RODENTIA	CRICETIDAE	Microtus	Microtus_gerbei	LC	stable	0	0	0.511066898	0.309404179	292	8	35.5	3.597312261	0.651777616	0.501852051	22	3.091042453	3
RODENTIA	CRICETIDAE	Microtus	Microtus_gregalis	LC	stable	0	0	0.559383965	0.566220382	9268	9634	-0.03799045	-0.038730902	-0.012073774	-0.012147255	47.5	3.860729711	4
RODENTIA	CRICETIDAE	Microtus	Microtus_guentheri	LC	stable	0	0	0.041835528	0.031881092	5649	4	1411.25	7.252939456	0.312236378	0.27173284	49.99	3.911822985	4
RODENTIA	CRICETIDAE	Microtus	Microtus_hyperboreus	LC	unknown	0	NA	0.859083647	0.65451262	2577	984	1.618902439	0.962755314	0.312554748	0.271975428	39.18488604	3.668291112	4
RODENTIA	CRICETIDAE	Microtus	Microtus_ilaeus	LC	unknown	0	NA	0.247435485	0.217055379	2213	397	4.574307305	1.718168059	0.139964771	0.13099736	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Microtus	Microtus_levis	LC	stable	0	0	0.845030908	0.240988717	3643	757	3.812417437	1.571199544	2.506516485	1.25462309	35.49	3.569250967	4
RODENTIA	CRICETIDAE	Microtus	Microtus_liechtensteini	LC	unknown	0	NA	0.716257487	0.495154171	159	34	3.676470588	1.542543678	0.44653429	0.36917055	23.2	3.144152279	3
RODENTIA	CRICETIDAE	Microtus	Microtus_limnophilus	LC	unknown	0	NA	0.709849452	0.8221042	1005	1762	-0.429625426	-0.561461986	-0.136545644	-0.146814243	50	3.912023005	4
RODENTIA	CRICETIDAE	Microtus	Microtus_lusitanicus	LC	unknown	0	NA	0.608630239	0.488598643	277	36	6.694444444	2.040498568	0.245665021	0.219669541	28.32931912	3.34389728	3
RODENTIA	CRICETIDAE	Microtus	Microtus_majori	LC	stable	0	0	0.274226809	0.162443753	586	11	52.27272727	3.975424517	0.688133918	0.523623729	18.2	2.901421594	3
RODENTIA	CRICETIDAE	Microtus	Microtus_maximowiczii	LC	unknown	0	NA	0.935451456	0.518583196	1388	148	8.378378378	2.238406867	0.803859944	0.589928782	38.14905274	3.641500928	4
RODENTIA	CRICETIDAE	Microtus	Microtus_middendorffii	LC	unknown	0	NA	0.922323737	0.562495113	2642	352	6.505681818	2.015660309	0.639700888	0.49451384	26.64712533	3.282681277	3
RODENTIA	CRICETIDAE	Microtus	Microtus_mongolicus	LC	stable	0	0	0.934569651	0.514460304	1307	168	6.779761905	2.051525734	0.816602066	0.596967759	27.5	3.314186005	3
RODENTIA	CRICETIDAE	Microtus	Microtus_montebelli	LC	stable	0	0	0.518761275	0.167565955	245	2	121.5	4.80811103	2.09586321	1.130066772	29.49	3.384051223	3
RODENTIA	CRICETIDAE	Microtus	Microtus_mujanensis	DD	unknown	NA	NA	0.412624011	0.879169278	7	218	-0.967889908	-3.438584914	-0.530666026	-0.756440666	39.18488604	3.668291112	4
RODENTIA	CRICETIDAE	Microtus	Microtus_multiplex	LC	stable	0	0	0.971711234	0.726813647	148	20	6.4	2.00148	0.336946875	0.290388563	23.16	3.142426653	3
RODENTIA	CRICETIDAE	Microtus	Microtus_nasarovi	DD	unknown	NA	NA	0.55342795	0.841627986	41	372	-0.889784946	-2.205321788	-0.342431622	-0.419206523	39.18488604	3.668291112	4
RODENTIA	CRICETIDAE	Microtus	Microtus_oeconomus	LC	stable	0	0	0.847595296	0.451424772	12116	7509	0.61353043	0.478424592	0.87760032	0.629994536	33.1	3.499533282	3
RODENTIA	CRICETIDAE	Microtus	Microtus_paradoxus	LC	unknown	0	NA	0.772179505	0.858902483	117	202	-0.420792079	-0.546093763	-0.100969527	-0.106438349	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Microtus	Microtus_sachalinensis	NT	unknown	0	NA	0.838621568	0.652688578	44	17	1.588235294	0.95097629	0.284872442	0.250659447	48.03991576	3.872032244	4
RODENTIA	CRICETIDAE	Microtus	Microtus_savii	LC	stable	0	0	0.956940333	0.471013884	172	3	56.33333333	4.048882188	1.031660565	0.708853471	20	2.995732274	3
RODENTIA	CRICETIDAE	Microtus	Microtus_schelkovnikovi	LC	decreasing	0	1	0.812886775	0.806416842	25	15	0.666666667	0.510825624	0.008023064	0.00799105	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Microtus	Microtus_schidlovskii	LC	unknown	0	NA	0.43375243	0.781673044	22	1559	-0.98588839	-4.260757416	-0.445097367	-0.588962617	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Microtus	Microtus_socialis	LC	stable	0	0	0.81858807	0.469840346	3103	1314	1.361491629	0.859293465	0.742268576	0.555188043	48	3.871201011	4
RODENTIA	CRICETIDAE	Microtus	Microtus_subterraneus	LC	stable	0	0	0.930942057	0.206671656	2627	78	32.67948718	3.516888963	3.50444959	1.505065706	17.74	2.875821977	3
RODENTIA	CRICETIDAE	Microtus	Microtus_tatricus	LC	stable	0	0	0.891738257	0.370975712	83	9	8.222222222	2.22161603	1.403764527	0.877036062	40	3.688879454	4
RODENTIA	CRICETIDAE	Microtus	Microtus_thomasi	LC	stable	0	0	0.956410286	0.703382323	100	22	3.545454545	1.514127733	0.359730342	0.307286402	23	3.135494216	3
RODENTIA	CRICETIDAE	Microtus	Microtus_transcaspicus	LC	unknown	0	NA	0.625171047	0.834267007	21	150	-0.86	-1.966112856	-0.250634339	-0.288528216	38.97325893	3.662875742	4
RODENTIA	MURIDAE	Millardia	Millardia_gleadowi	LC	unknown	0	NA	0.35796121	0.599774835	43	1768	-0.975678733	-3.716404128	-0.403174008	-0.516129679	30.8	3.42751469	3
RODENTIA	MURIDAE	Millardia	Millardia_meltada	LC	stable	0	0	0.671601791	0.792881575	12	39	-0.692307692	-1.178654996	-0.152960779	-0.16600828	67.17	4.207226719	4
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_fuliginosus	LC	stable	0	0	0.817335583	0.748335441	4319	3953	0.092587908	0.08854911	0.09220483	0.088198433	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_magnater	LC	unknown	0	NA	0.702300727	0.715298014	26	40	-0.35	-0.430782916	-0.01817045	-0.01833756	14.14	2.64900766	3
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_schreibersii	NT	decreasing	0	1	0.932549972	0.520921662	2153	687	2.133915575	1.142283205	0.790192345	0.582323069	11.46	2.438862711	2
EULIPOTYPHLA	TALPIDAE	Mogera	Mogera_imaizumii	LC	stable	0	0	0.483282177	0.19359697	230	2	114	4.744932128	1.4963313	0.914822174	65.53	4.182508053	4
EULIPOTYPHLA	TALPIDAE	Mogera	Mogera_insularis	LC	unknown	0	NA	0.948875643	0.850245303	47	23	1.043478261	0.714653386	0.116002217	0.10975285	71.04149165	4.263264096	4
EULIPOTYPHLA	TALPIDAE	Mogera	Mogera_robusta	LC	unknown	0	NA	0.077615291	0.037954811	6184	3565	0.734642356	0.550801257	1.044939495	0.715368202	72	4.276666119	4
EULIPOTYPHLA	TALPIDAE	Mogera	Mogera_wogura	LC	stable	0	0	0.255750475	0.131124924	373	1	372	5.92157842	0.950433735	0.668051776	96.88	4.573473099	5
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_berezovskii	EN	decreasing	1	1	0.525134183	0.427080956	652	202	2.227722772	1.171776865	0.229589323	0.20668023	12477.41	9.431675088	9
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_chrysogaster	EN	decreasing	1	1	0.76054547	0.652605178	1157	635	0.822047244	0.599960728	0.165399075	0.153063582	13697.9	9.524997815	10
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_cupreus	EN	decreasing	1	1	0.849267451	0.794050235	93	76	0.223684211	0.201866153	0.069538694	0.067227428	14500	9.581903928	10
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_fuscus	EN	decreasing	1	1	0.903228552	0.743417555	126	21	5	1.791759469	0.214968015	0.194717752	13697.9	9.524997815	10
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_leucogaster	EN	decreasing	1	1	0.352404172	0.352013124	318	70	3.542857143	1.513556141	0.00111089	0.001110273	14500	9.581903928	10
CETARTIODACTYLA	MOSCHIDAE	Moschus	Moschus_moschiferus	VU	decreasing	1	1	0.70754036	0.49323581	5723	4486	0.275746768	0.243531707	0.434487005	0.360807297	13315.57	9.496689306	9
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_gongshanensis	DD	decreasing	NA	1	0.82804082	0.686917702	128	31	3.129032258	1.418043059	0.205443997	0.186847962	18590.01	9.830379619	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_putaoensis	DD	decreasing	NA	1	0.930319624	0.900205538	16	14	0.142857143	0.133531393	0.033452456	0.032905096	12000	9.392661929	9
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_reevesi	LC	decreasing	0	1	0.856186008	0.654021792	298	97	2.072164948	1.122382508	0.309109297	0.26934698	13499.94	9.51044052	10
CETARTIODACTYLA	CERVIDAE	Muntiacus	Muntiacus_vaginalis	LC	decreasing	0	1	0.91745498	0.756670175	131	24	4.458333333	1.697143493	0.212489947	0.192676053	18368.41	9.81838762	10
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_aurata	LC	unknown	0	NA	0.223842772	0.204440924	1065	84	11.67857143	2.539913279	0.094901975	0.090664839	6.544285714	1.878592259	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_cyclotis	LC	unknown	0	NA	0.874037943	0.854882041	39	35	0.114285714	0.108213585	0.022407654	0.022160291	9.35	2.235376343	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_hilgendorfi	LC	unknown	0	NA	0.89847823	0.419688133	2618	403	5.496277916	1.871229385	1.140823527	0.761190581	6.544285714	1.878592259	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_huttoni	LC	unknown	0	NA	0.948091074	0.874400724	151	103	0.466019417	0.382550849	0.084275261	0.080911802	7.56	2.02287119	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_leucogaster	LC	unknown	0	NA	0.954427119	0.841241428	204	132	0.545454545	0.435318071	0.134546027	0.126232594	7.54	2.020222182	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_tubinaris	LC	unknown	0	NA	0.878521123	0.852010918	147	109	0.348623853	0.299084705	0.031114866	0.030640611	5.45	1.695615609	2
CHIROPTERA	VESPERTILIONIDAE	Murina	Murina_ussuriensis	LC	unknown	0	NA	0.948997258	0.521586458	363	55	5.6	1.887069649	0.819443821	0.598530861	6.544285714	1.878592259	2
RODENTIA	MURIDAE	Mus	Mus_booduga	LC	stable	0	0	0.912109583	0.789372109	18	6	2	1.098612289	0.155487472	0.144522309	13.78	2.623218266	3
RODENTIA	MURIDAE	Mus	Mus_cervicolor	LC	stable	0	0	0.942101094	0.945887839	10	10	0	0	-0.004003377	-0.004011412	17.7	2.87356464	3
RODENTIA	MURIDAE	Mus	Mus_cookii	LC	stable	0	0	0.850364837	0.825192217	21	17	0.235294118	0.211309094	0.03050516	0.030049128	20.467	3.018813833	3
RODENTIA	MURIDAE	Mus	Mus_cypriacus	LC	unknown	0	NA	0.969809618	0.978689925	4	4	0	0	-0.009073667	-0.009115084	21.29531976	3.058487319	3
RODENTIA	MURIDAE	Mus	Mus_macedonicus	LC	stable	0	0	0.940127418	0.604420614	887	261	2.398467433	1.223324575	0.555419186	0.441745082	15	2.708050201	3
RODENTIA	MURIDAE	Mus	Mus_musculus	LC	stable	0	0	0.875823165	0.609026821	19003	14165	0.341546064	0.293822728	0.438069942	0.363301896	19.3	2.960105096	3
RODENTIA	MURIDAE	Mus	Mus_pahari	LC	stable	0	0	0.904249513	0.756907603	169	93	0.817204301	0.597299222	0.194663006	0.177864143	25.733	3.247774215	3
